Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	cont_mole_scaler	mole_proportional_rates[1]	mole_proportional_rates[2]	mole_proportional_rates[3]	mole_proportional_rates[4]	mole_proportional_rates[5]	mole_proportional_rates[6]	mole_proportional_rates[7]	mole_proportional_rates[8]	mole_proportional_rates[9]	mole_proportional_rates[10]	mole_relative_rates[1]	mole_relative_rates[2]	mole_relative_rates[3]	mole_relative_rates[4]	mole_relative_rates[5]	mole_relative_rates[6]	mole_relative_rates[7]	mole_relative_rates[8]	mole_relative_rates[9]	mole_relative_rates[10]	morph_mole_scaler	morph_site_rate_alpha	morph_site_rates[1]	morph_site_rates[2]	morph_site_rates[3]	morph_site_rates[4]	prop_rates[1]	prop_rates[2]	prop_rates[3]	prop_rates[4]	prop_rates[5]	prop_rates[6]	prop_rates[7]	prop_rates[8]	rel_rates[1]	rel_rates[2]	rel_rates[3]	rel_rates[4]	rel_rates[5]	rel_rates[6]	rel_rates[7]	rel_rates[8]	Tl
42	-95680.66	-95608.54	-72.12665	0.51636	0.367638	0.570816	0.390314	0.708017	0.643338	0.0533729	0.668455	0.824226	1.00771	18.15769	0.115423	0.736813	0.0088392	0.0102984	0.022687	0.0342591	0.00644477	0.0113348	0.0183883	0.0355126	1.15423	7.36813	0.088392	0.102984	0.22687	0.342591	0.0644477	0.113348	0.183883	0.355126	2.804023	0.6799552	0.0699128	0.353917	0.917208	2.65896	0.0597747	0.0216651	0.36004	0.0139563	0.144463	0.0938972	0.294166	0.0120378	0.478198	0.173321	2.88032	0.11165	1.1557	0.751178	2.35333	0.0963023	12.17367
43	-95666.97	-95595.06	-71.90908	0.502417	0.367638	0.691558	0.390314	0.708017	0.740867	0.0533729	0.668455	0.824226	1.00771	18.67093	0.11583	0.736141	0.00883115	0.010289	0.0213951	0.0342278	0.0064389	0.0113244	0.0186699	0.0368522	1.1583	7.36141	0.0883115	0.10289	0.213951	0.342278	0.064389	0.113244	0.186699	0.368522	3.371176	0.6799552	0.0699128	0.353917	0.917208	2.65896	0.0597747	0.0216651	0.36004	0.0139563	0.144463	0.0938972	0.294166	0.0120378	0.478198	0.173321	2.88032	0.11165	1.1557	0.751178	2.35333	0.0963023	12.02344
44	-95678.59	-95604.9	-73.69152	0.502417	0.367638	0.776631	0.397635	0.708017	0.740867	0.0772594	0.668455	0.880472	1.00771	18.80052	0.116367	0.739553	0.00887208	0.0103367	0.0223884	0.0308706	0.00636841	0.0108257	0.0184279	0.0359896	1.16367	7.39553	0.0887208	0.103367	0.223884	0.308706	0.0636841	0.108257	0.184279	0.359896	3.147709	0.6799552	0.0699128	0.353917	0.917208	2.65896	0.0597747	0.0216651	0.36004	0.0139563	0.144463	0.0938972	0.294166	0.0120378	0.478198	0.173321	2.88032	0.11165	1.1557	0.751178	2.35333	0.0963023	12.19382
45	-95674.39	-95602.49	-71.89134	0.527472	0.367638	0.776631	0.406227	0.71405	0.740867	0.0706606	0.606048	0.664158	0.998611	18.12641	0.116167	0.73828	0.00953191	0.0103189	0.0208403	0.0336511	0.00637345	0.010514	0.0183962	0.0359276	1.16167	7.3828	0.0953191	0.103189	0.208403	0.336511	0.0637345	0.10514	0.183962	0.359276	2.965205	0.6799552	0.0699128	0.353917	0.917208	2.65896	0.0597624	0.021867	0.359966	0.0139534	0.144433	0.0938779	0.294105	0.0120353	0.478099	0.174936	2.87973	0.111627	1.15546	0.751023	2.35284	0.0962824	12.12494
46	-95663.94	-95592.77	-71.17634	0.527472	0.383618	0.620313	0.406227	0.71405	0.740867	0.0706606	0.583029	0.661567	0.998611	18.73034	0.111229	0.740902	0.00956576	0.0103555	0.0209143	0.0340939	0.00639609	0.0105514	0.0199376	0.0360552	1.11229	7.40902	0.0956576	0.103555	0.209143	0.340939	0.0639609	0.105514	0.199376	0.360552	2.558511	0.8443586	0.104957	0.424398	0.968527	2.50212	0.0597426	0.0218643	0.359847	0.0142754	0.144385	0.0938468	0.294008	0.0120313	0.477941	0.174914	2.87878	0.114203	1.15508	0.750774	2.35206	0.0962506	12.05031
47	-95649.18	-95580.92	-68.26393	0.527472	0.383618	0.620313	0.379929	0.711887	0.740867	0.0706606	0.603367	0.64354	0.998611	18.76061	0.110756	0.741093	0.00972351	0.0103582	0.021008	0.0341026	0.00639773	0.0105541	0.0199427	0.0360645	1.10756	7.41093	0.0972351	0.103582	0.21008	0.341026	0.0639773	0.105541	0.199427	0.360645	2.617412	0.8443586	0.104957	0.424398	0.968527	2.50212	0.0585034	0.0214108	0.352383	0.0139793	0.162133	0.0919001	0.287909	0.0117818	0.468027	0.171286	2.81906	0.111835	1.29706	0.735201	2.30327	0.0942541	11.75277
48	-95653.32	-95584.36	-68.96234	0.527472	0.403346	0.620313	0.379929	0.711887	0.801419	0.0706606	0.603367	0.615404	0.998611	18.87484	0.113809	0.747918	0.00981306	0.010472	0.0212015	0.0280447	0.00645666	0.0106858	0.0180899	0.0335101	1.13809	7.47918	0.0981306	0.10472	0.212015	0.280447	0.0645666	0.106858	0.180899	0.335101	2.579391	0.8443586	0.104957	0.424398	0.968527	2.50212	0.0611019	0.0223618	0.368035	0.0150037	0.166545	0.0906151	0.264033	0.0123051	0.488815	0.178894	2.94428	0.12003	1.33236	0.72492	2.11226	0.0984406	11.80977
49	-95656.92	-95588.31	-68.61116	0.527472	0.403346	0.620313	0.379929	0.711887	0.801419	0.0706606	0.603367	0.615404	0.998611	18.52384	0.119862	0.733579	0.010335	0.011029	0.0223292	0.0295364	0.00680007	0.0112541	0.0199825	0.0352924	1.19862	7.33579	0.10335	0.11029	0.223292	0.295364	0.0680007	0.112541	0.199825	0.352924	2.845828	0.9470789	0.126277	0.460246	0.990646	2.42283	0.0610915	0.022358	0.367972	0.0151717	0.166517	0.0905996	0.263988	0.012303	0.488732	0.178864	2.94378	0.121374	1.33213	0.724797	2.1119	0.0984238	11.78311
50	-95665.85	-95596.03	-69.82314	0.527472	0.428389	0.620313	0.359282	0.68108	0.801419	0.0706606	0.603367	0.672489	0.998611	18.52384	0.10951	0.74234	0.00965001	0.0111607	0.0225958	0.0298891	0.00621829	0.0113885	0.0202211	0.0370268	1.0951	7.4234	0.0965001	0.111607	0.225958	0.298891	0.0621829	0.113885	0.202211	0.370268	2.757938	0.8840359	0.113276	0.43889	0.977772	2.47006	0.0614906	0.022504	0.370376	0.0152708	0.167605	0.0846583	0.265712	0.0123834	0.491925	0.180032	2.96301	0.122166	1.34084	0.677267	2.1257	0.0990668	11.91003
51	-95671.09	-95601.89	-69.20531	0.527472	0.428389	0.620313	0.418191	0.755245	0.801419	0.0706606	0.639131	0.755665	0.998611	18.52384	0.109281	0.740789	0.00962986	0.0111374	0.0225486	0.0321042	0.00636871	0.0113648	0.0201789	0.0365973	1.09281	7.40789	0.0962986	0.111374	0.225486	0.321042	0.0636871	0.113648	0.201789	0.365973	2.523845	0.837981	0.103611	0.421987	0.966948	2.50745	0.0614245	0.0224799	0.369978	0.0136855	0.167424	0.087211	0.265427	0.01237	0.491396	0.179839	2.95982	0.109484	1.3394	0.697688	2.12341	0.0989604	11.84645
52	-95675.1	-95607.41	-67.68818	0.483643	0.357104	0.762564	0.418191	0.755245	0.801419	0.0774032	0.639131	0.755665	0.998611	18.125	0.109521	0.742415	0.00965098	0.0111618	0.0225981	0.0321746	0.00653131	0.0107903	0.0202231	0.0349343	1.09521	7.42415	0.0965098	0.111618	0.225981	0.321746	0.0653131	0.107903	0.202231	0.349343	2.767699	0.634308	0.0602524	0.330814	0.897861	2.71107	0.0614245	0.0224799	0.369978	0.0136855	0.167424	0.087211	0.265427	0.01237	0.491396	0.179839	2.95982	0.109484	1.3394	0.697688	2.12341	0.0989604	11.70685
53	-95668.01	-95601.15	-66.86485	0.529073	0.357104	0.762564	0.355481	0.774196	0.801419	0.0774032	0.639131	0.755665	0.998611	18.10413	0.109787	0.744221	0.00967447	0.0100005	0.0226531	0.0322529	0.00724786	0.0108165	0.0183267	0.0350193	1.09787	7.44221	0.0967447	0.100005	0.226531	0.322529	0.0724786	0.108165	0.183267	0.350193	3.287452	0.634308	0.0602524	0.330814	0.897861	2.71107	0.0624911	0.0228702	0.376402	0.0139231	0.152968	0.0887253	0.270036	0.0125848	0.499929	0.182962	3.01122	0.111385	1.22374	0.709802	2.16028	0.100679	11.57446
54	-95663.96	-95596.26	-67.69418	0.529073	0.347402	0.762564	0.391432	0.809929	0.801419	0.0840716	0.639131	0.755665	0.998611	18.017	0.109639	0.743212	0.00966136	0.00998693	0.0226224	0.0334125	0.00739021	0.0108019	0.0183019	0.0349718	1.09639	7.43212	0.0966136	0.0998693	0.226224	0.334125	0.0739021	0.108019	0.183019	0.349718	3.050946	0.634308	0.0602524	0.330814	0.897861	2.71107	0.0618756	0.0231591	0.381158	0.014099	0.143671	0.0898463	0.273447	0.0127438	0.495005	0.185273	3.04926	0.112792	1.14937	0.71877	2.18758	0.101951	11.68289
55	-95660.26	-95592.84	-67.41222	0.529073	0.3492	0.683244	0.391432	0.809929	0.750134	0.0840716	0.676293	0.749911	0.998611	18.0883	0.109297	0.740895	0.00963123	0.00995578	0.0245152	0.0333083	0.00736716	0.0107682	0.0182448	0.0360179	1.09297	7.40895	0.0963123	0.0995578	0.245152	0.333083	0.0736716	0.107682	0.182448	0.360179	3.050946	0.634308	0.0602524	0.330814	0.897861	2.71107	0.0636321	0.0238166	0.365553	0.0144993	0.14775	0.0904342	0.28121	0.0131056	0.509057	0.190533	2.92442	0.115994	1.182	0.723474	2.24968	0.104845	11.65731
56	-95668.99	-95599.1	-69.89243	0.528973	0.3492	0.683244	0.391432	0.809929	0.750134	0.0840716	0.609711	0.809764	0.95504	17.76325	0.111248	0.739142	0.00960845	0.00993224	0.0244573	0.0332295	0.00721842	0.0106726	0.0185583	0.0359328	1.11248	7.39142	0.0960845	0.0993224	0.244573	0.332295	0.0721842	0.106726	0.185583	0.359328	3.961559	0.634308	0.0602524	0.330814	0.897861	2.71107	0.06179	0.0239535	0.35497	0.0154778	0.169072	0.0878162	0.273069	0.0138516	0.49432	0.191628	2.83976	0.123822	1.35257	0.70253	2.18455	0.110813	11.85181
57	-95652.14	-95582.59	-69.54874	0.528973	0.348724	0.683244	0.391432	0.809929	0.752435	0.0840716	0.569406	0.809764	0.95504	17.18168	0.111388	0.74007	0.00962051	0.0103332	0.0215846	0.033726	0.00671536	0.010686	0.0198983	0.0359779	1.11388	7.4007	0.0962051	0.103332	0.215846	0.33726	0.0671536	0.10686	0.198983	0.359779	3.71334	0.634308	0.0602524	0.330814	0.897861	2.71107	0.061203	0.0237259	0.351598	0.0153308	0.167465	0.0964816	0.270475	0.01372	0.489624	0.189807	2.81279	0.122646	1.33972	0.771853	2.1638	0.10976	11.90427
58	-95657.5	-95588.64	-68.85705	0.528973	0.348724	0.752757	0.391432	0.809929	0.825564	0.0840716	0.521562	0.809764	0.95504	17.18168	0.106472	0.745049	0.00983284	0.0104028	0.021631	0.0339529	0.00676054	0.0107579	0.0189209	0.0362199	1.06472	7.45049	0.0983284	0.104028	0.21631	0.339529	0.0676054	0.107579	0.189209	0.362199	3.232596	0.6317857	0.059723	0.329486	0.896707	2.71408	0.061203	0.0237259	0.351598	0.0153308	0.167465	0.0964816	0.270475	0.01372	0.489624	0.189807	2.81279	0.122646	1.33972	0.771853	2.1638	0.10976	11.8737
59	-95667.88	-95598.68	-69.20715	0.528973	0.348724	0.752757	0.391432	0.809929	0.825564	0.0840716	0.566523	0.809764	0.95504	17.37218	0.106907	0.748097	0.00987306	0.0104453	0.0217195	0.0295957	0.00678819	0.0112073	0.0189983	0.0363681	1.06907	7.48097	0.0987306	0.104453	0.217195	0.295957	0.0678819	0.112073	0.189983	0.363681	3.143452	0.7395816	0.082655	0.381622	0.938697	2.59703	0.0610168	0.0236537	0.350528	0.0152841	0.169999	0.0961879	0.269652	0.0136782	0.488134	0.18923	2.80422	0.122273	1.36	0.769504	2.15721	0.109426	11.89407
60	-95670.43	-95602.61	-67.81689	0.528973	0.348724	0.752757	0.391432	0.809929	0.825564	0.0993205	0.566523	0.842522	0.95504	17.37218	0.106121	0.748029	0.00980042	0.0101754	0.0222732	0.0307793	0.00673825	0.0111248	0.0188585	0.0361005	1.06121	7.48029	0.0980042	0.101754	0.222732	0.307793	0.0673825	0.111248	0.188585	0.361005	3.143452	0.59085	0.0512265	0.307148	0.876578	2.76505	0.0610272	0.0236577	0.350588	0.0152867	0.171451	0.0946116	0.269698	0.0136806	0.488217	0.189262	2.8047	0.122294	1.37161	0.756893	2.15758	0.109445	11.75025
61	-95670.63	-95602.54	-68.09541	0.48673	0.348724	0.752757	0.391432	0.809929	0.825564	0.0633913	0.566523	0.842522	0.95504	17.17545	0.106352	0.749659	0.00982177	0.0101975	0.0223217	0.0286721	0.00675293	0.0111491	0.0188952	0.0361792	1.06352	7.49659	0.0982177	0.101975	0.223217	0.286721	0.0675293	0.111491	0.188952	0.361792	3.048845	0.8978043	0.116139	0.443722	0.980763	2.45938	0.0621512	0.0240935	0.357045	0.0155682	0.156191	0.0963541	0.274665	0.0139325	0.497209	0.192748	2.85636	0.124546	1.24952	0.770833	2.19732	0.11146	11.81505
62	-95649.67	-95579.97	-69.70571	0.48673	0.3634	0.752757	0.391432	0.809929	0.825564	0.0633913	0.566523	0.722446	0.95504	17.61183	0.108432	0.744256	0.009751	0.0101176	0.0211572	0.0334207	0.00711912	0.0110687	0.0187591	0.0359185	1.08432	7.44256	0.09751	0.101176	0.211572	0.334207	0.0711912	0.110687	0.187591	0.359185	3.048845	0.8507125	0.106295	0.426777	0.970073	2.49685	0.0629949	0.0241969	0.34854	0.0157796	0.158311	0.0976622	0.278394	0.0141217	0.503959	0.193575	2.78832	0.126237	1.26649	0.781298	2.22715	0.112973	11.94298
63	-95654.55	-95582.07	-72.48025	0.473998	0.426857	0.752757	0.391432	0.809929	0.825564	0.079686	0.566523	0.675224	1.05478	17.8033	0.108555	0.745104	0.00976211	0.0101291	0.0211813	0.0334588	0.00712723	0.0110813	0.0176412	0.0359594	1.08555	7.45104	0.0976211	0.101291	0.211813	0.334588	0.0712723	0.110813	0.176412	0.359594	3.26237	0.6414943	0.0617637	0.334567	0.901097	2.70257	0.0588458	0.023593	0.355979	0.0153857	0.165758	0.0952245	0.271445	0.0137692	0.470766	0.188744	2.84783	0.123086	1.32606	0.761796	2.17156	0.110154	12.16798
64	-95649.41	-95580.62	-68.78711	0.473998	0.426857	0.752757	0.391432	0.809929	0.713704	0.079686	0.684896	0.675224	1.05478	17.8033	0.108489	0.744647	0.00984524	0.0101229	0.0211683	0.0334382	0.00764786	0.0110745	0.0176303	0.0359373	1.08489	7.44647	0.0984524	0.101229	0.211683	0.334382	0.0764786	0.110745	0.176303	0.359373	3.051932	0.6414943	0.0617637	0.334567	0.901097	2.70257	0.0593902	0.0238113	0.359273	0.0144877	0.167291	0.0878935	0.273956	0.0138966	0.475122	0.19049	2.87418	0.115902	1.33833	0.703148	2.19165	0.111173	11.81906
65	-95657.28	-95588.34	-68.94257	0.511852	0.433427	0.72942	0.391432	0.809929	0.713704	0.079686	0.684896	0.675224	1.05478	17.99054	0.119142	0.735587	0.00972546	0.0107598	0.0209108	0.0330314	0.00755482	0.0103724	0.0174159	0.0355001	1.19142	7.35587	0.0972546	0.107598	0.209108	0.330314	0.0755482	0.103724	0.174159	0.355001	3.035964	0.5557673	0.0441332	0.286772	0.856959	2.81214	0.0593699	0.0238031	0.35915	0.0144828	0.167234	0.0882057	0.273863	0.0138918	0.474959	0.190425	2.8732	0.115862	1.33787	0.705645	2.1909	0.111135	11.81537
66	-95659.69	-95590.41	-69.27912	0.511852	0.433427	0.72942	0.384835	0.870481	0.781667	0.079686	0.624212	0.665402	1.09926	18.08941	0.11919	0.735887	0.00972942	0.010369	0.0209193	0.0330448	0.00741658	0.0103766	0.0175525	0.0355145	1.1919	7.35887	0.0972942	0.10369	0.209193	0.330448	0.0741658	0.103766	0.175525	0.355145	2.874138	0.6991753	0.0740121	0.363141	0.924562	2.63828	0.0569054	0.0237571	0.358455	0.0144548	0.166911	0.0880351	0.277617	0.013865	0.455244	0.190057	2.86764	0.115638	1.33529	0.704281	2.22093	0.11092	11.84573
67	-95667.2	-95598.31	-68.88687	0.500539	0.446406	0.72942	0.404548	0.870481	0.794913	0.079686	0.624212	0.787647	0.929262	17.74364	0.12218	0.729592	0.00964619	0.0102803	0.0226182	0.0327622	0.00741464	0.0102879	0.0174024	0.0378162	1.2218	7.29592	0.0964619	0.102803	0.226182	0.327622	0.0741464	0.102879	0.174024	0.378162	2.874138	0.6991753	0.0740121	0.363141	0.924562	2.63828	0.0569159	0.0237615	0.358521	0.0142734	0.166942	0.0880513	0.277668	0.0138675	0.455327	0.190092	2.86817	0.114187	1.33553	0.704411	2.22134	0.11094	11.8424
68	-95666.28	-95595.72	-70.5552	0.512932	0.446406	0.645004	0.39744	0.810674	0.802454	0.079686	0.624212	0.787647	0.929262	17.78623	0.122211	0.729778	0.00964865	0.010283	0.0209735	0.0327705	0.00741653	0.0116861	0.0174068	0.0378259	1.22211	7.29778	0.0964865	0.10283	0.209735	0.327705	0.0741653	0.116861	0.174068	0.378259	2.315962	0.6991753	0.0740121	0.363141	0.924562	2.63828	0.0569973	0.0237954	0.359034	0.0142938	0.16718	0.0881772	0.278065	0.0124579	0.455978	0.190363	2.87227	0.114351	1.33744	0.705417	2.22452	0.0996633	12.07393
69	-95687.96	-95617	-70.95962	0.487904	0.446406	0.645004	0.400255	0.760577	0.802454	0.0294959	0.624212	0.761727	0.929262	17.23841	0.121988	0.728446	0.00963105	0.0104144	0.0209352	0.0327107	0.00740299	0.0116648	0.0194779	0.0373287	1.21988	7.28446	0.0963105	0.104144	0.209352	0.327107	0.0740299	0.116648	0.194779	0.373287	2.873326	0.6991753	0.0740121	0.363141	0.924562	2.63828	0.0649369	0.024729	0.328182	0.0148546	0.173739	0.0916368	0.288974	0.0129467	0.519495	0.197832	2.62546	0.118837	1.38992	0.733094	2.3118	0.103574	12.12826
70	-95688.08	-95617.64	-70.44471	0.487904	0.446406	0.645004	0.400255	0.760577	0.802454	0.0286105	0.680854	0.620778	1.04837	16.87691	0.111274	0.737066	0.010123	0.01102	0.022525	0.0330978	0.00749059	0.0116744	0.0197084	0.0360214	1.11274	7.37066	0.10123	0.1102	0.22525	0.330978	0.0749059	0.116744	0.197084	0.360214	2.94589	0.6991753	0.0740121	0.363141	0.924562	2.63828	0.0648192	0.0246842	0.327587	0.0156017	0.173424	0.0914707	0.28845	0.0139623	0.518553	0.197474	2.6207	0.124814	1.3874	0.731765	2.3076	0.111699	12.10227
71	-95706.33	-95635.38	-70.9522	0.487904	0.446406	0.714394	0.400255	0.796977	0.896603	0.0286105	0.693807	0.620778	1.04837	17.16543	0.111378	0.737756	0.0101325	0.0110303	0.0225461	0.0325751	0.00711481	0.0116854	0.0197268	0.0360552	1.11378	7.37756	0.101325	0.110303	0.225461	0.325751	0.0711481	0.116854	0.197268	0.360552	3.096112	0.6991753	0.0740121	0.363141	0.924562	2.63828	0.0648192	0.0246842	0.327587	0.0156017	0.173424	0.0914707	0.28845	0.0139623	0.518553	0.197474	2.6207	0.124814	1.3874	0.731765	2.3076	0.111699	12.08786
72	-95690.3	-95624.07	-66.23538	0.487904	0.438709	0.589231	0.439671	0.796977	0.896603	0.0286105	0.621718	0.620778	1.04837	17.49369	0.107626	0.746681	0.00979121	0.0105672	0.0217867	0.0314779	0.00687516	0.0112918	0.0190624	0.0348407	1.07626	7.46681	0.0979121	0.105672	0.217867	0.314779	0.0687516	0.112918	0.190624	0.348407	2.914124	0.786101	0.0925979	0.401477	0.953028	2.5529	0.0648192	0.0246842	0.327587	0.0156017	0.173424	0.0914707	0.28845	0.0139623	0.518553	0.197474	2.6207	0.124814	1.3874	0.731765	2.3076	0.111699	11.6181
73	-95691.97	-95624.72	-67.25643	0.512025	0.438574	0.699523	0.436217	0.796977	0.896603	0.103632	0.621718	0.620778	1.04837	17.90359	0.107862	0.74376	0.00981266	0.0101883	0.0241749	0.0315468	0.00687791	0.0113165	0.0191041	0.0353564	1.07862	7.4376	0.0981266	0.101883	0.241749	0.315468	0.0687791	0.113165	0.191041	0.353564	3.176656	0.7144632	0.0772799	0.370275	0.930112	2.62233	0.0649371	0.0247291	0.328183	0.0156301	0.171921	0.0916371	0.288975	0.0139877	0.519497	0.197833	2.62546	0.125041	1.37537	0.733097	2.3118	0.111902	11.63238
74	-95676.39	-95609.86	-66.53591	0.499538	0.411366	0.679191	0.436217	0.796977	0.898779	0.11385	0.621718	0.620778	1.04837	18.09068	0.107862	0.74376	0.00981266	0.0101883	0.0241749	0.0315468	0.00687791	0.0113165	0.0191041	0.0353564	1.07862	7.4376	0.0981266	0.101883	0.241749	0.315468	0.0687791	0.113165	0.191041	0.353564	3.163082	0.7144632	0.0772799	0.370275	0.930112	2.62233	0.0645503	0.0245818	0.326228	0.015537	0.170896	0.0970484	0.287254	0.0139044	0.516402	0.196654	2.60982	0.124296	1.36717	0.776387	2.29803	0.111235	11.54774
75	-95681.55	-95611.2	-70.346	0.499538	0.411366	0.594213	0.344329	0.913945	0.898779	0.11385	0.621718	0.620778	1.04837	18.09068	0.107322	0.740035	0.010453	0.0101372	0.0240537	0.0326099	0.0080698	0.0117288	0.0204119	0.0351793	1.07322	7.40035	0.10453	0.101372	0.240537	0.326099	0.080698	0.117288	0.204119	0.351793	3.389768	0.7144632	0.0772799	0.370275	0.930112	2.62233	0.0645644	0.0245814	0.326223	0.0155368	0.170894	0.0970469	0.287249	0.0139042	0.516515	0.196651	2.60978	0.124294	1.36715	0.776375	2.298	0.111233	11.91207
76	-95690.63	-95621.65	-68.98165	0.483661	0.385877	0.618631	0.344329	0.913945	0.898779	0.11385	0.621718	0.620778	1.17338	18.04408	0.115394	0.731297	0.0103296	0.00958281	0.0237697	0.0322249	0.00797452	0.0115903	0.0206753	0.0371617	1.15394	7.31297	0.103296	0.0958281	0.237697	0.322249	0.0797452	0.115903	0.206753	0.371617	3.371883	0.7144632	0.0772799	0.370275	0.930112	2.62233	0.0627709	0.0238986	0.317161	0.0151052	0.166147	0.0943511	0.307049	0.0135179	0.502167	0.191189	2.53729	0.120841	1.32917	0.754809	2.45639	0.108144	11.77127
77	-95667.36	-95600.46	-66.89828	0.544766	0.385877	0.618631	0.344329	0.915305	0.783452	0.0792967	0.621718	0.620778	1.13031	18.04408	0.115331	0.730899	0.0108682	0.0095776	0.0237568	0.0322074	0.00797018	0.011584	0.0206641	0.0371415	1.15331	7.30899	0.108682	0.095776	0.237568	0.322074	0.0797018	0.11584	0.206641	0.371415	2.582497	0.8591834	0.108076	0.429914	0.972095	2.48992	0.0627709	0.0238986	0.317161	0.0151052	0.166147	0.0943511	0.307049	0.0135179	0.502167	0.191189	2.53729	0.120841	1.32917	0.754809	2.45639	0.108144	11.65492
78	-95659.47	-95592.03	-67.43704	0.544766	0.380645	0.618631	0.344329	0.915305	0.780773	0.0792967	0.693674	0.737655	1.13031	18.04408	0.115254	0.730408	0.0106896	0.00957116	0.0237408	0.0321857	0.00796482	0.0124197	0.0206502	0.0371165	1.15254	7.30408	0.106896	0.0957116	0.237408	0.321857	0.0796482	0.124197	0.206502	0.371165	2.504226	0.8591834	0.108076	0.429914	0.972095	2.48992	0.0599916	0.0222989	0.347936	0.0144364	0.15879	0.0901735	0.293453	0.0129194	0.479933	0.178391	2.78349	0.115491	1.27032	0.721388	2.34763	0.103355	11.69854
79	-95659.22	-95593.99	-65.23207	0.544766	0.383537	0.618631	0.344329	0.915305	0.780773	0.125232	0.617014	0.737655	1.13031	17.5501	0.11535	0.730132	0.0106986	0.00957918	0.0238104	0.0322127	0.00797149	0.0124301	0.0206675	0.0371476	1.1535	7.30132	0.106986	0.0957918	0.238104	0.322127	0.0797149	0.124301	0.206675	0.371476	3.172279	0.8591834	0.108076	0.429914	0.972095	2.48992	0.061012	0.0222747	0.347559	0.0144207	0.158618	0.0900757	0.293135	0.0129054	0.488096	0.178197	2.78047	0.115366	1.26894	0.720605	2.34508	0.103243	11.46341
80	-95641.23	-95575.97	-65.25737	0.544766	0.354538	0.618631	0.361859	0.726981	0.780773	0.125232	0.617014	0.657808	0.979538	17.91742	0.115519	0.731202	0.0100491	0.00983695	0.0238452	0.0322598	0.00798317	0.0114048	0.0206977	0.037202	1.15519	7.31202	0.100491	0.0983695	0.238452	0.322598	0.0798317	0.114048	0.206977	0.37202	3.172279	0.8974498	0.116066	0.443599	0.980687	2.45965	0.061012	0.0222747	0.347559	0.0144207	0.158618	0.0900757	0.293135	0.0129054	0.488096	0.178197	2.78047	0.115366	1.26894	0.720605	2.34508	0.103243	11.47225
81	-95632.63	-95568.57	-64.0576	0.544766	0.364784	0.618631	0.375931	0.726981	0.774282	0.0798121	0.617014	0.657808	0.979538	18.23395	0.115613	0.731794	0.0100573	0.00984492	0.0238646	0.0315383	0.00719743	0.012144	0.0207145	0.0372322	1.15613	7.31794	0.100573	0.0984492	0.238646	0.315383	0.0719743	0.12144	0.207145	0.372322	2.841001	0.8974498	0.116066	0.443599	0.980687	2.45965	0.0626357	0.0228675	0.33053	0.0144696	0.162839	0.0924729	0.300936	0.0132488	0.501086	0.18294	2.64424	0.115757	1.30271	0.739783	2.40749	0.105991	11.35651
82	-95627.67	-95563.45	-64.22005	0.506134	0.364784	0.618631	0.375931	0.726981	0.774282	0.0831709	0.617014	0.789212	0.967249	18.04545	0.119357	0.725215	0.0103829	0.0101637	0.0246373	0.0325595	0.00743049	0.0125373	0.0213853	0.036332	1.19357	7.25215	0.103829	0.101637	0.246373	0.325595	0.0743049	0.125373	0.213853	0.36332	2.449468	0.8974498	0.116066	0.443599	0.980687	2.45965	0.0626357	0.0228675	0.33053	0.0144696	0.162839	0.0924729	0.300936	0.0132488	0.501086	0.18294	2.64424	0.115757	1.30271	0.739783	2.40749	0.105991	11.42238
83	-95626.38	-95563.97	-62.40986	0.506134	0.364784	0.618631	0.375931	0.726981	0.8391	0.0831709	0.617014	0.789212	0.967249	18.04545	0.119584	0.726599	0.0103724	0.0101831	0.0232251	0.0326217	0.00744468	0.0121417	0.0214261	0.0364014	1.19584	7.26599	0.103724	0.101831	0.232251	0.326217	0.0744468	0.121417	0.214261	0.364014	2.498602	0.8974498	0.116066	0.443599	0.980687	2.45965	0.0659716	0.0246602	0.335099	0.0146696	0.16509	0.0937512	0.287326	0.013432	0.527772	0.197282	2.68079	0.117357	1.32072	0.750009	2.29861	0.107456	11.22996
