Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	cont_mole_scaler	mole_proportional_rates[1]	mole_proportional_rates[2]	mole_proportional_rates[3]	mole_proportional_rates[4]	mole_proportional_rates[5]	mole_proportional_rates[6]	mole_proportional_rates[7]	mole_proportional_rates[8]	mole_proportional_rates[9]	mole_proportional_rates[10]	mole_relative_rates[1]	mole_relative_rates[2]	mole_relative_rates[3]	mole_relative_rates[4]	mole_relative_rates[5]	mole_relative_rates[6]	mole_relative_rates[7]	mole_relative_rates[8]	mole_relative_rates[9]	mole_relative_rates[10]	morph_mole_scaler	morph_site_rate_alpha	morph_site_rates[1]	morph_site_rates[2]	morph_site_rates[3]	morph_site_rates[4]	prop_rates[1]	prop_rates[2]	prop_rates[3]	prop_rates[4]	prop_rates[5]	prop_rates[6]	prop_rates[7]	prop_rates[8]	rel_rates[1]	rel_rates[2]	rel_rates[3]	rel_rates[4]	rel_rates[5]	rel_rates[6]	rel_rates[7]	rel_rates[8]	Tl
5936	-95373.83	-95355.48	-18.35022	0.468015	0.909202	0.81764	0.369611	0.824799	0.785615	0.118473	0.505335	0.814079	0.91357	26.26149	0.260422	0.397334	0.0205942	0.0222346	0.0518748	0.0851821	0.0174587	0.0213355	0.0448352	0.0787288	2.60422	3.97334	0.205942	0.222346	0.518748	0.851821	0.174587	0.213355	0.448352	0.787288	5.28209	0.7990439	0.0953553	0.406749	0.95669	2.54121	0.0626111	0.023939	0.345853	0.0156385	0.151076	0.0937833	0.294092	0.0130069	0.500889	0.191512	2.76683	0.125108	1.2086	0.750267	2.35274	0.104055	5.66023
5937	-95380.28	-95363.62	-16.65868	0.468015	0.856437	0.765271	0.369611	0.824799	0.785615	0.118473	0.505335	0.6984	0.91357	25.79849	0.251525	0.42079	0.0202667	0.0209711	0.0484623	0.0803416	0.0178907	0.0201231	0.045375	0.074255	2.51525	4.2079	0.202667	0.209711	0.484623	0.803416	0.178907	0.201231	0.45375	0.74255	4.438586	0.9712573	0.131184	0.467939	0.995069	2.40581	0.0626111	0.023939	0.345853	0.0156385	0.151076	0.0937833	0.294092	0.0130069	0.500889	0.191512	2.76683	0.125108	1.2086	0.750267	2.35274	0.104055	5.643808
5938	-95399.23	-95380.14	-19.08399	0.468015	0.856437	0.843658	0.339364	0.758168	0.751002	0.118473	0.505335	0.6984	0.91357	26.87321	0.249884	0.418045	0.0201345	0.0208343	0.0481462	0.0859761	0.017774	0.0203561	0.045079	0.0737706	2.49884	4.18045	0.201345	0.208343	0.481462	0.859761	0.17774	0.203561	0.45079	0.737706	6.006486	0.9712573	0.131184	0.467939	0.995069	2.40581	0.0626111	0.023939	0.345853	0.0156385	0.151076	0.0937833	0.294092	0.0130069	0.500889	0.191512	2.76683	0.125108	1.2086	0.750267	2.35274	0.104055	5.627387
5939	-95371.57	-95354.03	-17.54039	0.529669	0.90637	0.843658	0.34823	0.755704	0.751002	0.118473	0.505335	0.695473	0.891864	26.87321	0.253152	0.423512	0.0221735	0.0211068	0.0481135	0.0729106	0.0180065	0.0206223	0.0456685	0.0747352	2.53152	4.23512	0.221735	0.211068	0.481135	0.729106	0.180065	0.206223	0.456685	0.747352	6.006486	0.8021437	0.0960148	0.407996	0.957547	2.53844	0.0631763	0.0228029	0.348975	0.0157797	0.144764	0.09463	0.296747	0.0131243	0.50541	0.182423	2.7918	0.126238	1.15811	0.75704	2.37398	0.104994	5.463692
5940	-95379.32	-95362.09	-17.23138	0.529669	1.10782	0.65226	0.34823	0.755704	0.751002	0.118473	0.49451	0.750508	0.891864	25.15546	0.246276	0.442263	0.0215713	0.0214515	0.0468068	0.0651724	0.0175174	0.0218076	0.0444282	0.0727055	2.46276	4.42263	0.215713	0.214515	0.468068	0.651724	0.175174	0.218076	0.444282	0.727055	6.006486	0.8021437	0.0960148	0.407996	0.957547	2.53844	0.0626016	0.0225954	0.342417	0.0156361	0.155928	0.0937691	0.294048	0.0130049	0.500813	0.180764	2.73933	0.125089	1.24743	0.750153	2.35238	0.104039	5.599139
5941	-95385.85	-95369.33	-16.5234	0.529669	1.12828	0.65226	0.411041	0.755704	0.751002	0.118473	0.651837	0.750508	0.891864	25.49647	0.248379	0.430886	0.0204133	0.0216347	0.0476806	0.0733976	0.0174807	0.0219938	0.0448076	0.0733264	2.48379	4.30886	0.204133	0.216347	0.476806	0.733976	0.174807	0.219938	0.448076	0.733264	4.719011	0.8021437	0.0960148	0.407996	0.957547	2.53844	0.0614943	0.0226221	0.342821	0.0156546	0.156112	0.0938799	0.294395	0.0130202	0.491954	0.180977	2.74257	0.125237	1.2489	0.751039	2.35516	0.104162	5.598929
5942	-95380.71	-95364.91	-15.79989	0.529669	1.12828	0.61211	0.411041	0.755704	0.731415	0.118473	0.665175	0.750508	0.891864	25.49647	0.24653	0.427677	0.0222038	0.0235429	0.0473255	0.0762864	0.0173505	0.02183	0.0444739	0.0727803	2.4653	4.27677	0.222038	0.235429	0.473255	0.762864	0.173505	0.2183	0.444739	0.727803	4.611533	0.8021437	0.0960148	0.407996	0.957547	2.53844	0.0615717	0.0226506	0.343253	0.0156743	0.156309	0.0939982	0.293507	0.0130366	0.492574	0.181205	2.74602	0.125395	1.25047	0.751985	2.34805	0.104293	5.541966
5943	-95392.84	-95374.76	-18.0762	0.52058	1.12828	0.61211	0.411041	0.755704	0.731415	0.0996767	0.665175	0.750508	0.891864	26.27337	0.264131	0.422124	0.0219155	0.0232372	0.0429592	0.0712298	0.0171252	0.0215466	0.0438964	0.0718353	2.64131	4.22124	0.219155	0.232372	0.429592	0.712298	0.171252	0.215466	0.438964	0.718353	5.617891	0.8021437	0.0960148	0.407996	0.957547	2.53844	0.0616456	0.0226778	0.343665	0.0144935	0.156496	0.0941109	0.293859	0.0130523	0.493165	0.181422	2.74932	0.115948	1.25197	0.752887	2.35087	0.104418	5.594059
5944	-95395.77	-95377.44	-18.32653	0.543435	1.12828	0.61211	0.411041	0.777382	0.731415	0.0999892	0.56592	0.662756	0.891864	26.70609	0.264614	0.422896	0.0219556	0.0232797	0.0430377	0.07136	0.0171565	0.0258169	0.0379176	0.0719666	2.64614	4.22896	0.219556	0.232797	0.430377	0.7136	0.171565	0.258169	0.379176	0.719666	5.617891	0.9270921	0.122187	0.453685	0.986785	2.43734	0.0617582	0.0208917	0.344293	0.01452	0.156782	0.0942829	0.294396	0.0130761	0.494066	0.167134	2.75434	0.11616	1.25426	0.754263	2.35517	0.104609	5.590036
5945	-95402.43	-95386.58	-15.85279	0.52979	0.974125	0.590017	0.417068	0.777382	0.789731	0.125416	0.56592	0.662756	0.891864	25.54008	0.255725	0.428843	0.0222644	0.0236071	0.043643	0.0723637	0.0159444	0.02618	0.0384508	0.0729788	2.55725	4.28843	0.222644	0.236071	0.43643	0.723637	0.159444	0.2618	0.384508	0.729788	4.763599	0.9270921	0.122187	0.453685	0.986785	2.43734	0.0618954	0.0209381	0.345058	0.0145523	0.156161	0.0932405	0.29505	0.0131052	0.495163	0.167505	2.76046	0.116418	1.24929	0.745924	2.3604	0.104842	5.554704
5946	-95394.15	-95377.26	-16.88797	0.550541	0.974125	0.590017	0.417068	0.777382	0.719854	0.125416	0.56592	0.662756	0.978341	26.82733	0.282686	0.413752	0.0209951	0.0227763	0.0421071	0.0698171	0.0164036	0.0252586	0.0370977	0.0691066	2.82686	4.13752	0.209951	0.227763	0.421071	0.698171	0.164036	0.252586	0.370977	0.691066	4.763599	0.9270921	0.122187	0.453685	0.986785	2.43734	0.0618954	0.0209381	0.345058	0.0145523	0.156161	0.0932405	0.29505	0.0131052	0.495163	0.167505	2.76046	0.116418	1.24929	0.745924	2.3604	0.104842	5.525763
5947	-95409.27	-95389.85	-19.41605	0.550541	0.98636	0.590017	0.457869	0.777382	0.73741	0.125416	0.56592	0.845259	0.978341	26.72088	0.277461	0.416766	0.021148	0.0229422	0.0424139	0.0703256	0.0165231	0.0254426	0.0373679	0.06961	2.77461	4.16766	0.21148	0.229422	0.424139	0.703256	0.165231	0.254426	0.373679	0.6961	4.640695	0.9270921	0.122187	0.453685	0.986785	2.43734	0.0618954	0.0209381	0.345058	0.0145523	0.156161	0.0932405	0.29505	0.0131052	0.495163	0.167505	2.76046	0.116418	1.24929	0.745924	2.3604	0.104842	5.776196
5948	-95393.36	-95373.32	-20.04784	0.550541	0.98636	0.590017	0.435491	0.777382	0.816609	0.109472	0.56592	0.845259	0.899792	26.36935	0.277291	0.41651	0.0205521	0.0221191	0.0423879	0.075471	0.016513	0.0222436	0.037345	0.0695673	2.77291	4.1651	0.205521	0.221191	0.423879	0.75471	0.16513	0.222436	0.37345	0.695673	5.931592	0.9270921	0.122187	0.453685	0.986785	2.43734	0.0620587	0.0209934	0.345968	0.0145907	0.153935	0.0934865	0.295828	0.0131398	0.49647	0.167947	2.76774	0.116725	1.23148	0.747892	2.36663	0.105118	5.749207
5949	-95393.84	-95373.46	-20.37787	0.465082	0.98636	0.590017	0.435491	0.777382	0.7255	0.0888881	0.56592	0.845259	0.899792	26.36935	0.279743	0.403486	0.0212257	0.022909	0.0460504	0.0761384	0.0166845	0.0224403	0.0411397	0.0701826	2.79743	4.03486	0.212257	0.22909	0.460504	0.761384	0.166845	0.224403	0.411397	0.701826	4.945304	0.8235764	0.100565	0.416456	0.963279	2.5197	0.0613093	0.025093	0.349513	0.0144145	0.152076	0.0923576	0.292256	0.0129811	0.490474	0.200744	2.7961	0.115316	1.21661	0.738861	2.33805	0.103849	5.900554
5950	-95384.58	-95364.82	-19.7539	0.517838	0.98636	0.590017	0.435491	0.777382	0.7255	0.0888881	0.56592	0.845259	0.944728	25.17324	0.263357	0.411197	0.0216313	0.0228017	0.0469304	0.0778642	0.0170033	0.0228691	0.0419259	0.0744204	2.63357	4.11197	0.216313	0.228017	0.469304	0.778642	0.170033	0.228691	0.419259	0.744204	4.874245	0.640574	0.0615699	0.334089	0.900686	2.70366	0.0614588	0.0251542	0.347927	0.0144496	0.152447	0.0925828	0.292968	0.0130127	0.49167	0.201234	2.78342	0.115597	1.21957	0.740662	2.34375	0.104102	5.955104
5951	-95382.62	-95361.91	-20.70993	0.517838	0.98636	0.590017	0.435491	0.777382	0.7255	0.0888881	0.594772	0.722472	0.944728	25.17324	0.270301	0.408621	0.0214958	0.0220715	0.0466365	0.0773766	0.0168968	0.0227259	0.0433511	0.0705235	2.70301	4.08621	0.214958	0.220715	0.466365	0.773766	0.168968	0.227259	0.433511	0.705235	4.874245	0.640574	0.0615699	0.334089	0.900686	2.70366	0.060306	0.0246824	0.360158	0.0141786	0.149587	0.0908462	0.287473	0.0127687	0.482448	0.197459	2.88126	0.113429	1.1967	0.72677	2.29979	0.102149	6.0601
5952	-95382.98	-95361.33	-21.6525	0.517838	1.10977	0.572457	0.435491	0.777382	0.7255	0.0896524	0.594772	0.776791	0.944728	25.41343	0.282698	0.400616	0.0210747	0.0216391	0.0469177	0.0765651	0.0165658	0.0222806	0.0425018	0.0691418	2.82698	4.00616	0.210747	0.216391	0.469177	0.765651	0.165658	0.222806	0.425018	0.691418	4.874245	0.640574	0.0615699	0.334089	0.900686	2.70366	0.060306	0.0246824	0.360158	0.0141786	0.149587	0.0908462	0.287473	0.0127687	0.482448	0.197459	2.88126	0.113429	1.1967	0.72677	2.29979	0.102149	6.114244
5953	-95385.82	-95363.13	-22.69148	0.517838	1.11238	0.572457	0.384033	0.777382	0.7255	0.0746727	0.576472	0.776791	1.01551	26.35753	0.28382	0.402206	0.0211584	0.021725	0.0448693	0.0768692	0.0134133	0.0237685	0.0393458	0.072824	2.8382	4.02206	0.211584	0.21725	0.448693	0.768692	0.134133	0.237685	0.393458	0.72824	4.874245	0.640574	0.0615699	0.334089	0.900686	2.70366	0.0591392	0.0242049	0.353189	0.0139043	0.166041	0.0890885	0.281911	0.0125216	0.473114	0.193639	2.82551	0.111234	1.32833	0.712708	2.25529	0.100173	6.124868
5954	-95379.3	-95356.2	-23.09658	0.517838	1.11238	0.585229	0.384033	0.777382	0.7255	0.117469	0.734648	0.776791	0.962037	25.74769	0.265841	0.408894	0.0202152	0.0220863	0.0484923	0.0832423	0.0152442	0.0234163	0.0385331	0.0740349	2.65841	4.08894	0.202152	0.220863	0.484923	0.832423	0.152442	0.234163	0.385331	0.740349	5.628754	0.640574	0.0615699	0.334089	0.900686	2.70366	0.0583336	0.0238751	0.362001	0.0137148	0.163779	0.0878749	0.278071	0.012351	0.466669	0.191001	2.896	0.109719	1.31023	0.702999	2.22457	0.0988083	6.134883
5955	-95362.83	-95338.38	-24.45029	0.517838	1.15154	0.568152	0.419563	0.777382	0.7255	0.117469	0.734648	0.776791	0.962037	26.25756	0.266528	0.409951	0.0202675	0.0221433	0.0467401	0.0834573	0.0152836	0.0234768	0.0379266	0.0742262	2.66528	4.09951	0.202675	0.221433	0.467401	0.834573	0.152836	0.234768	0.379266	0.742262	6.231918	0.640574	0.0615699	0.334089	0.900686	2.70366	0.058307	0.0238642	0.361836	0.0137086	0.163705	0.0878349	0.277944	0.0128008	0.466456	0.190914	2.89469	0.109669	1.30964	0.702679	2.22355	0.102406	6.15319
5956	-95353.6	-95328.85	-24.74704	0.517838	1.15154	0.568152	0.390304	0.777382	0.7255	0.118955	0.734648	0.776791	0.997423	25.97698	0.266346	0.40967	0.0199863	0.0221282	0.0480251	0.0834003	0.0149072	0.0234607	0.0379007	0.0741754	2.66346	4.0967	0.199863	0.221282	0.480251	0.834003	0.149072	0.234607	0.379007	0.741754	5.502136	0.640574	0.0615699	0.334089	0.900686	2.70366	0.0585404	0.0237296	0.359794	0.0136313	0.167861	0.0873393	0.276376	0.0127285	0.468324	0.189837	2.87835	0.10905	1.34289	0.698714	2.21101	0.101828	6.28314
5957	-95370.57	-95343.82	-26.75167	0.518844	0.990394	0.575073	0.424993	0.812845	0.7255	0.118955	0.695029	0.776791	0.997423	25.9595	0.276378	0.407423	0.0198767	0.0205805	0.0477616	0.0737937	0.0153994	0.0230357	0.0419833	0.0737684	2.76378	4.07423	0.198767	0.205805	0.477616	0.737937	0.153994	0.230357	0.419833	0.737684	5.726782	0.640574	0.0615699	0.334089	0.900686	2.70366	0.0615813	0.025377	0.357956	0.0135616	0.167004	0.0868931	0.274964	0.0126635	0.49265	0.203016	2.86365	0.108493	1.33603	0.695145	2.19971	0.101308	6.475155
5958	-95371.38	-95343.11	-28.26289	0.518844	0.990394	0.725292	0.424993	0.845282	0.7255	0.118955	0.695029	0.724983	0.969317	25.9595	0.276031	0.406912	0.0211061	0.0205547	0.0477017	0.0737011	0.0153801	0.0230068	0.0419306	0.0736759	2.76031	4.06912	0.211061	0.205547	0.477017	0.737011	0.153801	0.230068	0.419306	0.736759	5.441337	0.640574	0.0615699	0.334089	0.900686	2.70366	0.0615813	0.025377	0.357956	0.0135616	0.167004	0.0868931	0.274964	0.0126635	0.49265	0.203016	2.86365	0.108493	1.33603	0.695145	2.19971	0.101308	6.644547
5959	-95376.18	-95346.72	-29.4584	0.518844	0.990394	0.782433	0.424993	0.845282	0.737629	0.118955	0.695029	0.724983	0.969317	26.2576	0.277926	0.409705	0.0199754	0.0206958	0.0450244	0.0742071	0.0144337	0.0231647	0.0406855	0.0741817	2.77926	4.09705	0.199754	0.206958	0.450244	0.742071	0.144337	0.231647	0.406855	0.741817	5.441337	0.640574	0.0615699	0.334089	0.900686	2.70366	0.0617292	0.025438	0.358816	0.0150982	0.167405	0.0831952	0.275625	0.0126939	0.493834	0.203504	2.87053	0.120785	1.33924	0.665562	2.205	0.101551	6.727361
5960	-95390	-95361.57	-28.43366	0.518844	1.08912	0.782433	0.424993	0.845282	0.737629	0.0992271	0.549715	0.790087	1.03945	25.28036	0.277132	0.408534	0.0218835	0.0206366	0.0448957	0.0748889	0.0143924	0.0230985	0.0405692	0.0739696	2.77132	4.08534	0.218835	0.206366	0.448957	0.748889	0.143924	0.230985	0.405692	0.739696	5.60673	0.640574	0.0615699	0.334089	0.900686	2.70366	0.0617292	0.025438	0.358816	0.0150982	0.167405	0.0831952	0.275625	0.0126939	0.493834	0.203504	2.87053	0.120785	1.33924	0.665562	2.205	0.101551	6.69918
5961	-95386.73	-95359.28	-27.45122	0.499723	1.08912	0.735948	0.369381	0.702888	0.737629	0.0992271	0.545834	0.790087	1.03945	25.8472	0.27625	0.407234	0.0218138	0.020571	0.0447528	0.0746506	0.0167399	0.0238144	0.0404401	0.0737342	2.7625	4.07234	0.218138	0.20571	0.447528	0.746506	0.167399	0.238144	0.404401	0.737342	5.481638	0.8510594	0.106368	0.426906	0.970157	2.49657	0.0617292	0.025438	0.358816	0.0150982	0.167405	0.0831952	0.275625	0.0126939	0.493834	0.203504	2.87053	0.120785	1.33924	0.665562	2.205	0.101551	6.58351
5962	-95380.84	-95357.71	-23.13739	0.499723	1.07616	0.735948	0.369381	0.702888	0.737629	0.0992271	0.545834	0.790087	1.03945	25.81408	0.27215	0.410802	0.022005	0.0215063	0.045145	0.0753047	0.0168866	0.0244014	0.0407944	0.0710043	2.7215	4.10802	0.22005	0.215063	0.45145	0.753047	0.168866	0.244014	0.407944	0.710043	5.481638	0.868371	0.110002	0.433271	0.974237	2.48249	0.0617292	0.025438	0.358816	0.0150982	0.167405	0.0831952	0.275625	0.0126939	0.493834	0.203504	2.87053	0.120785	1.33924	0.665562	2.205	0.101551	6.156735
5963	-95384.68	-95364.27	-20.41721	0.499723	1.07616	0.660401	0.369381	0.65361	0.836289	0.0992271	0.545834	0.790087	0.931109	25.75529	0.272384	0.411155	0.0220239	0.0203068	0.0489017	0.0753694	0.0169011	0.0228689	0.039023	0.0710654	2.72384	4.11155	0.220239	0.203068	0.489017	0.753694	0.169011	0.228689	0.39023	0.710654	5.481638	0.868371	0.110002	0.433271	0.974237	2.48249	0.062394	0.0257119	0.36268	0.0152608	0.158439	0.0840911	0.278593	0.0128306	0.499152	0.205695	2.90144	0.122086	1.26751	0.672729	2.22874	0.102645	5.904046
5964	-95374.9	-95358.13	-16.77618	0.499723	1.07616	0.660401	0.37848	0.65361	0.836289	0.0915902	0.545834	0.790087	0.931109	25.20058	0.272429	0.411223	0.0220275	0.0226324	0.0489097	0.0753818	0.0164417	0.0231176	0.0367601	0.0710771	2.72429	4.11223	0.220275	0.226324	0.489097	0.753818	0.164417	0.231176	0.367601	0.710771	5.116658	0.9082569	0.118305	0.447326	0.982964	2.45141	0.0623483	0.0256931	0.362415	0.0152496	0.158323	0.084761	0.278389	0.0128212	0.498787	0.205545	2.89932	0.121997	1.26658	0.678088	2.22711	0.10257	5.631766
5965	-95376.36	-95359.15	-17.20206	0.558597	1.07616	0.670757	0.37848	0.65361	0.901568	0.0915902	0.545834	0.790087	0.997034	25.20058	0.262886	0.425236	0.0212559	0.0218396	0.0483186	0.0727413	0.0158827	0.0223078	0.0354724	0.0740597	2.62886	4.25236	0.212559	0.218396	0.483186	0.727413	0.158827	0.223078	0.354724	0.740597	4.334256	1.038319	0.144536	0.487974	1.00607	2.36142	0.0623008	0.0256736	0.362139	0.0159998	0.158202	0.0846964	0.278177	0.0128115	0.498407	0.205388	2.89711	0.127998	1.26562	0.677571	2.22541	0.102492	5.732551
5966	-95368.08	-95349.56	-18.51991	0.532244	1.07616	0.600352	0.37848	0.65361	0.779542	0.0915902	0.750209	0.790087	0.997034	25.91983	0.259027	0.427462	0.0213672	0.0219539	0.0485715	0.073122	0.0159658	0.0224246	0.0356581	0.0744473	2.59027	4.27462	0.213672	0.219539	0.485715	0.73122	0.159658	0.224246	0.356581	0.744473	5.72862	1.038319	0.144536	0.487974	1.00607	2.36142	0.0612928	0.0252581	0.356279	0.0157409	0.171823	0.083326	0.273676	0.0126042	0.490342	0.202065	2.85023	0.125927	1.37459	0.666608	2.18941	0.100833	5.654416
5967	-95370.99	-95351.66	-19.32488	0.532244	0.937364	0.674243	0.37848	0.750276	0.779542	0.0915902	0.750209	0.790087	0.997034	25.50942	0.249168	0.428268	0.0214074	0.0225778	0.0486631	0.0744605	0.0159959	0.0247447	0.0400954	0.0746189	2.49168	4.28268	0.214074	0.225778	0.486631	0.744605	0.159959	0.247447	0.400954	0.746189	5.109402	1.038319	0.144536	0.487974	1.00607	2.36142	0.0612928	0.0252581	0.356279	0.0157409	0.171823	0.083326	0.273676	0.0126042	0.490342	0.202065	2.85023	0.125927	1.37459	0.666608	2.18941	0.100833	5.834699
5968	-95359.03	-95340.51	-18.52306	0.532244	1.00062	0.674243	0.37848	0.750276	0.779542	0.0915902	0.668859	0.668722	0.997034	26.07395	0.249241	0.428392	0.021638	0.0225843	0.0497488	0.0744821	0.0160006	0.0246616	0.040107	0.0731448	2.49241	4.28392	0.21638	0.225843	0.497488	0.744821	0.160006	0.246616	0.40107	0.731448	4.582297	1.038319	0.144536	0.487974	1.00607	2.36142	0.0612883	0.0244705	0.356253	0.0157397	0.171811	0.0833199	0.273656	0.0134619	0.490306	0.195764	2.85002	0.125918	1.37449	0.666559	2.18925	0.107695	5.764721
5969	-95351.23	-95333.74	-17.48421	0.472948	1.00062	0.714837	0.390907	0.792673	0.87164	0.0915902	0.668859	0.668722	1.02696	24.92275	0.251278	0.431894	0.0218149	0.022769	0.0501555	0.0669886	0.0162302	0.0248633	0.040263	0.0737428	2.51278	4.31894	0.218149	0.22769	0.501555	0.669886	0.162302	0.248633	0.40263	0.737428	4.557189	1.038319	0.144536	0.487974	1.00607	2.36142	0.0621711	0.024823	0.361384	0.0159664	0.159882	0.08452	0.277597	0.0136557	0.497369	0.198584	2.89107	0.127732	1.27906	0.67616	2.22078	0.109246	5.762651
5970	-95359.98	-95342.25	-17.73186	0.472948	0.933738	0.797842	0.45857	0.792673	0.870199	0.0915634	0.668859	0.876674	1.02696	24.52052	0.249658	0.435182	0.0216742	0.0219038	0.0504843	0.0665567	0.0165674	0.024703	0.0400034	0.0732673	2.49658	4.35182	0.216742	0.219038	0.504843	0.665567	0.165674	0.24703	0.400034	0.732673	4.557189	0.9940168	0.135758	0.474946	0.999002	2.39029	0.0625821	0.0248317	0.358834	0.0154055	0.160939	0.0850788	0.279433	0.012896	0.500657	0.198653	2.87067	0.123244	1.28751	0.680631	2.23546	0.103168	5.798613
5971	-95361.2	-95342.23	-18.96927	0.472948	0.933738	0.682729	0.45857	0.725415	0.870199	0.0915634	0.668859	0.876674	1.02696	25.67301	0.251679	0.438703	0.0218461	0.022081	0.0508928	0.0613584	0.0150982	0.0249029	0.0395784	0.0738602	2.51679	4.38703	0.218461	0.22081	0.508928	0.613584	0.150982	0.249029	0.395784	0.738602	4.638363	0.9940168	0.135758	0.474946	0.999002	2.39029	0.0637494	0.0252948	0.346875	0.0156929	0.163941	0.0866657	0.284645	0.0131366	0.509995	0.202359	2.775	0.125543	1.31153	0.693325	2.27716	0.105092	5.817225
5972	-95370.29	-95350.92	-19.37624	0.472948	0.933738	0.682729	0.45857	0.725415	0.870199	0.131946	0.668859	0.876674	1.02696	25.01634	0.251598	0.438563	0.0218392	0.022074	0.0472178	0.0644024	0.0149916	0.0246211	0.0415171	0.0731755	2.51598	4.38563	0.218392	0.22074	0.472178	0.644024	0.149916	0.246211	0.415171	0.731755	5.126689	0.9940168	0.135758	0.474946	0.999002	2.39029	0.0596996	0.0254042	0.348376	0.0157608	0.16465	0.0870406	0.285876	0.0131934	0.477597	0.203234	2.787	0.126086	1.3172	0.696324	2.28701	0.105547	5.870718
5973	-95357.73	-95338.53	-19.19902	0.472948	0.933738	0.682729	0.377345	0.725415	0.870199	0.103401	0.515628	0.866494	1.02696	26.37557	0.252407	0.439973	0.0200729	0.0222918	0.0473695	0.0646094	0.0158693	0.0237562	0.0402407	0.0734107	2.52407	4.39973	0.200729	0.222918	0.473695	0.646094	0.158693	0.237562	0.402407	0.734107	5.6351	0.9319968	0.123194	0.455312	0.98775	2.43374	0.0597621	0.0254308	0.34874	0.0157773	0.164822	0.0871317	0.285801	0.012534	0.478097	0.203447	2.78992	0.126218	1.31858	0.697053	2.28641	0.100272	5.693549
5974	-95361.82	-95340.81	-21.01372	0.472948	0.933738	0.708846	0.377345	0.725415	0.704289	0.103401	0.515628	0.869876	1.02696	26.37557	0.252868	0.440777	0.0227301	0.0223325	0.0474561	0.0645234	0.0157872	0.0237996	0.0361808	0.0735449	2.52868	4.40777	0.227301	0.223325	0.474561	0.645234	0.157872	0.237996	0.361808	0.735449	4.979969	0.8593068	0.108102	0.429959	0.972124	2.48982	0.0586547	0.0250348	0.343309	0.0155315	0.162255	0.0857747	0.297101	0.0123387	0.469238	0.200278	2.74647	0.124252	1.29804	0.686198	2.37681	0.09871	5.954173
5975	-95358.51	-95338.24	-20.267	0.472948	0.933738	0.708846	0.442917	0.758486	0.659275	0.103401	0.593137	0.869876	1.02696	26.37557	0.25995	0.428502	0.0233666	0.022958	0.0487852	0.0663304	0.0144008	0.0229083	0.0371941	0.0756046	2.5995	4.28502	0.233666	0.22958	0.487852	0.663304	0.144008	0.229083	0.371941	0.756046	4.979969	0.8593068	0.108102	0.429959	0.972124	2.48982	0.0582433	0.0248592	0.340901	0.0154226	0.168132	0.085173	0.295017	0.0122522	0.465946	0.198873	2.72721	0.123381	1.34506	0.681384	2.36014	0.0980176	5.866388
5976	-95364.43	-95344.47	-19.95907	0.470294	0.933738	0.708846	0.442917	0.758486	0.747474	0.0980484	0.579728	0.869876	1.00148	26.37557	0.246161	0.438165	0.0220789	0.0234757	0.0475337	0.0678263	0.0147255	0.0234249	0.039299	0.0773097	2.46161	4.38165	0.220789	0.234757	0.475337	0.678263	0.147255	0.234249	0.39299	0.773097	5.02842	0.8593068	0.108102	0.429959	0.972124	2.48982	0.0582433	0.0248592	0.340901	0.0154226	0.168132	0.085173	0.295017	0.0122522	0.465946	0.198873	2.72721	0.123381	1.34506	0.681384	2.36014	0.0980176	5.826619
5977	-95357.52	-95337.59	-19.93441	0.525568	0.933738	0.708846	0.418345	0.758486	0.747474	0.0980484	0.57249	0.869876	1.00148	26.37557	0.258908	0.429382	0.0205086	0.0231256	0.0499474	0.0664666	0.0144303	0.0229604	0.0385112	0.0757599	2.58908	4.29382	0.205086	0.231256	0.499474	0.664666	0.144303	0.229604	0.385112	0.757599	5.037209	0.8593068	0.108102	0.429959	0.972124	2.48982	0.0581797	0.024832	0.340529	0.0164969	0.167949	0.0850801	0.294695	0.0122388	0.465438	0.198656	2.72423	0.131975	1.34359	0.680641	2.35756	0.0979106	5.820928
5978	-95359.45	-95338.02	-21.425	0.525568	1.13093	0.708846	0.418345	0.758486	0.701315	0.0980484	0.57249	0.733484	0.923329	27.21646	0.256732	0.425774	0.0203363	0.0230349	0.0495276	0.0745936	0.0146777	0.0227675	0.0381876	0.0743688	2.56732	4.25774	0.203363	0.230349	0.495276	0.745936	0.146777	0.227675	0.381876	0.743688	5.281746	0.8593068	0.108102	0.429959	0.972124	2.48982	0.0564459	0.024092	0.361017	0.01517	0.162944	0.0825446	0.285913	0.0118741	0.451567	0.192736	2.88814	0.12136	1.30355	0.660357	2.2873	0.0949928	5.867797
